timestamp,route_id,latitude,longitude,weather,temperature_C,humidity_%,traffic_density,road_type,road_condition,num_lanes,speed_limit,vehicle_count,visibility_km,time_of_day,day_of_week,holiday,past_accidents,population_density,light_condition,risk_level
2023-01-15 19:00:00,776,29.1321,85.1442,Snowy,11.9,88,262,City,Good,6,80,340,3.0,Morning,Mon,0,9,740,Street Light,Medium
2023-01-15 20:00:00,301,20.5532,93.7925,Snowy,23.7,97,186,Residential,Poor,1,60,116,2.2,Night,Thu,0,3,834,Daylight,High
2023-01-15 21:00:00,577,12.0934,74.0216,Snowy,32.2,96,97,City,Fair,6,40,109,0.5,Evening,Fri,1,8,1466,Dark,Medium
2023-01-15 22:00:00,679,9.807,96.0295,Foggy,31.8,59,237,City,Poor,1,60,128,4.5,Morning,Wed,0,0,444,Street Light,High
2023-01-15 23:00:00,248,16.4099,94.1902,Foggy,44.5,59,243,City,Fair,1,60,310,3.8,Morning,Sun,1,9,1185,Daylight,Medium
2023-01-16 00:00:00,742,22.5317,68.7273,Snowy,37.3,42,152,City,Fair,4,60,97,1.5,Night,Sat,0,2,559,Daylight,Medium
2023-01-16 01:00:00,450,27.7318,68.5197,Rainy,26.9,68,271,Residential,Poor,4,60,47,6.3,Night,Thu,0,3,874,Dark,High
2023-01-16 02:00:00,817,13.9748,81.0867,Sunny,37.3,61,211,Highway,Good,3,80,190,1.4,Night,Sat,0,3,480,Street Light,Medium
2023-01-16 03:00:00,815,20.6006,86.7418,Snowy,42.5,38,68,Residential,Good,3,40,182,1.3,Afternoon,Sun,0,3,819,Street Light,Medium
2023-01-16 04:00:00,223,9.5505,83.1163,Snowy,13.7,33,129,City,Fair,3,80,378,3.6,Afternoon,Fri,0,4,1666,Daylight,Low
2023-01-16 05:00:00,905,22.7792,79.7375,Rainy,33.5,70,51,Highway,Good,6,80,398,7.4,Afternoon,Fri,0,2,770,Dark,Low
2023-01-16 06:00:00,858,12.0327,94.9772,Foggy,23.7,97,66,City,Fair,3,80,283,2.4,Afternoon,Mon,0,2,1167,Street Light,Medium
2023-01-16 07:00:00,907,24.6228,96.1621,Foggy,13.0,96,77,City,Poor,4,60,160,10.0,Evening,Wed,0,7,139,Dark,Medium
2023-01-16 08:00:00,519,31.3116,90.3444,Foggy,5.4,72,258,Rural,Good,3,40,328,9.9,Evening,Sun,0,1,107,Daylight,Medium
2023-01-16 09:00:00,193,30.0253,72.9911,Cloudy,30.4,35,158,Residential,Poor,3,40,91,5.5,Morning,Sat,0,1,466,Street Light,Low
2023-01-16 10:00:00,353,32.8978,84.2662,Rainy,31.3,78,253,City,Fair,4,100,239,6.7,Evening,Thu,0,0,702,Daylight,Medium
2023-01-16 11:00:00,738,29.0158,96.8315,Cloudy,25.1,54,247,Rural,Fair,4,100,218,9.1,Morning,Mon,0,1,1389,Daylight,Medium
2023-01-16 12:00:00,112,26.1837,72.03,Rainy,35.4,53,182,Highway,Fair,4,40,84,8.7,Afternoon,Fri,0,6,1942,Street Light,Medium
2023-01-16 13:00:00,766,25.365,83.9554,Foggy,39.5,91,299,City,Fair,3,80,297,3.4,Morning,Sat,0,4,329,Daylight,Medium
2023-01-16 14:00:00,139,18.8433,75.5413,Rainy,42.1,96,40,Residential,Poor,1,80,120,4.6,Night,Sun,0,6,1727,Daylight,Medium
2023-01-16 15:00:00,381,17.0185,78.9886,Cloudy,21.3,62,190,Residential,Fair,2,80,178,6.9,Night,Wed,0,4,1627,Street Light,Low
2023-01-16 16:00:00,842,20.9639,85.2794,Foggy,23.0,98,181,Highway,Good,3,60,231,7.5,Evening,Fri,0,8,112,Dark,Medium
2023-01-16 17:00:00,482,23.1989,85.2995,Foggy,36.9,83,245,Rural,Poor,3,40,208,8.3,Morning,Thu,0,8,1480,Daylight,High
2023-01-16 18:00:00,886,12.3234,76.6037,Snowy,17.9,73,201,Highway,Fair,3,100,62,9.3,Afternoon,Fri,0,4,1253,Dark,Medium
2023-01-16 19:00:00,174,26.6579,90.1025,Sunny,8.4,48,221,Residential,Fair,4,40,123,8.6,Evening,Mon,1,3,1944,Dark,Low
2023-01-16 20:00:00,939,22.3586,87.8186,Rainy,36.2,35,225,Rural,Good,1,40,334,8.7,Afternoon,Wed,0,7,1104,Daylight,Medium
2023-01-16 21:00:00,829,22.4089,92.1609,Sunny,13.7,76,284,City,Good,4,100,89,9.0,Night,Sun,0,0,1430,Daylight,Medium
2023-01-16 22:00:00,694,25.3129,90.2561,Foggy,10.5,57,218,Highway,Good,6,80,341,2.2,Evening,Thu,1,4,559,Daylight,High
2023-01-16 23:00:00,483,8.0488,83.6182,Cloudy,42.7,38,71,Rural,Poor,6,80,119,1.2,Evening,Sat,0,4,501,Dark,Medium
2023-01-17 00:00:00,338,13.6035,85.08,Rainy,40.9,53,108,Rural,Poor,2,60,347,8.8,Evening,Fri,1,9,303,Street Light,Medium
2023-01-17 01:00:00,248,13.0911,91.141,Foggy,14.2,96,180,Residential,Good,1,80,182,4.8,Night,Tue,0,2,1964,Street Light,Low
2023-01-17 02:00:00,509,33.1841,74.4922,Foggy,12.4,76,128,Residential,Good,4,80,233,6.5,Morning,Wed,0,8,1111,Daylight,Medium
2023-01-17 03:00:00,352,35.8916,94.5713,Rainy,21.8,67,135,Residential,Good,6,40,361,7.8,Morning,Sat,0,6,1659,Daylight,Medium
2023-01-17 04:00:00,302,15.8892,69.5952,Cloudy,15.8,67,168,Residential,Fair,4,100,341,5.5,Morning,Thu,0,2,1975,Daylight,Low
2023-01-17 05:00:00,408,17.8854,89.0285,Foggy,7.4,69,106,Residential,Fair,6,100,163,3.0,Morning,Wed,1,5,1081,Street Light,Medium
2023-01-17 06:00:00,879,35.5297,89.2825,Snowy,5.8,31,244,Rural,Poor,3,40,130,7.6,Evening,Mon,1,6,961,Street Light,High
2023-01-17 07:00:00,120,28.9872,80.2034,Snowy,6.3,34,161,Rural,Poor,4,60,377,4.1,Afternoon,Thu,0,0,1100,Street Light,Medium
2023-01-17 08:00:00,346,19.693,80.3817,Rainy,39.6,69,293,Residential,Good,2,80,375,7.2,Night,Sat,0,9,1498,Daylight,Medium
2023-01-17 09:00:00,437,36.4825,74.6746,Sunny,20.6,65,201,Rural,Poor,6,100,192,8.9,Morning,Tue,0,9,752,Dark,High
2023-01-17 10:00:00,747,12.8,84.5918,Sunny,22.2,61,216,Residential,Fair,1,100,135,9.5,Afternoon,Fri,0,1,1746,Street Light,Medium
2023-01-17 11:00:00,312,17.3087,71.5701,Cloudy,19.9,48,152,Highway,Poor,3,100,228,8.3,Afternoon,Wed,1,0,696,Daylight,Medium
2023-01-17 12:00:00,265,12.0942,77.6133,Rainy,29.3,87,99,Rural,Poor,1,60,232,0.6,Morning,Sun,0,6,140,Daylight,High
2023-01-17 13:00:00,253,8.9324,81.7895,Sunny,39.6,84,253,Highway,Poor,6,60,18,6.3,Morning,Sat,1,2,1917,Daylight,Medium
2023-01-17 14:00:00,324,31.0742,96.0132,Foggy,37.1,31,195,Rural,Good,3,40,284,3.4,Morning,Thu,0,3,1149,Daylight,Medium
2023-01-17 15:00:00,678,20.6308,74.0485,Rainy,10.1,88,239,Residential,Good,3,100,239,7.8,Evening,Mon,0,0,592,Street Light,Medium
2023-01-17 16:00:00,730,27.8867,93.4087,Cloudy,40.5,32,136,City,Fair,4,60,72,1.6,Morning,Thu,1,6,1772,Street Light,Medium
2023-01-17 17:00:00,315,15.1931,82.5427,Foggy,28.5,92,54,Residential,Fair,1,60,248,9.0,Afternoon,Thu,0,0,783,Street Light,Low
2023-01-17 18:00:00,570,24.8544,73.4969,Sunny,5.4,41,283,Residential,Fair,1,40,343,9.8,Evening,Sun,0,6,520,Daylight,Medium
2023-01-17 19:00:00,849,22.2475,77.2383,Foggy,7.4,85,124,City,Good,4,60,27,2.9,Evening,Sun,0,7,652,Daylight,Medium
2023-01-17 20:00:00,672,12.6805,85.2631,Sunny,8.1,82,101,Residential,Good,1,40,262,9.6,Evening,Sat,0,6,698,Street Light,Low
2023-01-17 21:00:00,802,12.6198,74.073,Rainy,14.5,31,265,Residential,Good,6,40,306,7.6,Evening,Tue,0,8,154,Dark,Medium
2023-01-17 22:00:00,511,33.8311,84.0961,Snowy,40.7,68,78,Rural,Poor,4,40,61,9.1,Morning,Thu,0,9,699,Street Light,Medium
2023-01-17 23:00:00,785,16.1086,83.9826,Sunny,31.6,98,25,Highway,Poor,4,100,368,4.1,Morning,Mon,0,9,1763,Street Light,Medium
2023-01-18 00:00:00,785,32.3821,95.7936,Sunny,35.7,84,207,City,Good,3,100,255,7.8,Night,Fri,0,2,360,Street Light,Medium
2023-01-18 01:00:00,412,36.8409,79.9329,Rainy,7.8,52,223,Rural,Poor,1,100,28,9.5,Afternoon,Thu,0,4,1196,Daylight,High
2023-01-18 02:00:00,471,8.678,84.6514,Rainy,17.8,90,246,Rural,Fair,1,80,283,3.6,Night,Wed,0,5,1085,Street Light,Medium
2023-01-18 03:00:00,779,12.9577,85.2466,Sunny,25.8,75,274,Highway,Good,3,40,19,9.8,Morning,Thu,0,8,657,Street Light,Medium
2023-01-18 04:00:00,608,30.9788,90.1056,Cloudy,32.2,43,203,Highway,Fair,3,80,144,1.6,Morning,Sun,0,5,777,Dark,Medium
2023-01-18 05:00:00,175,17.331,76.7211,Snowy,7.8,99,276,Highway,Poor,1,60,211,9.6,Morning,Fri,0,7,987,Street Light,High
2023-01-18 06:00:00,681,34.2859,86.1357,Sunny,19.1,53,117,Rural,Fair,1,40,41,9.2,Morning,Fri,0,0,1155,Dark,Low
2023-01-18 07:00:00,336,26.0866,90.4677,Snowy,36.9,39,281,Rural,Good,2,80,325,2.2,Evening,Mon,1,7,1663,Dark,High
2023-01-18 08:00:00,914,32.1084,92.2989,Rainy,10.4,33,199,Rural,Fair,1,60,18,0.6,Afternoon,Sat,0,2,1730,Daylight,High
2023-01-18 09:00:00,169,8.7071,88.8854,Rainy,40.2,88,99,Residential,Poor,3,40,18,8.4,Afternoon,Fri,0,4,1794,Daylight,Medium
2023-01-18 10:00:00,713,21.6767,69.6558,Sunny,27.0,52,74,Residential,Fair,2,40,36,3.3,Afternoon,Sun,0,9,741,Dark,Low
2023-01-18 11:00:00,505,18.5668,76.1719,Sunny,34.3,84,205,Residential,Good,2,100,112,7.9,Afternoon,Mon,0,2,863,Daylight,Medium
2023-01-18 12:00:00,595,21.5212,68.2156,Rainy,43.1,55,34,Highway,Fair,3,80,329,2.1,Night,Fri,0,9,1681,Street Light,Medium
2023-01-18 13:00:00,768,23.6365,80.3931,Sunny,9.9,42,179,Residential,Fair,3,40,218,6.9,Morning,Tue,0,0,1059,Dark,Low
2023-01-18 14:00:00,842,21.5154,75.2483,Foggy,7.6,67,132,Highway,Fair,6,60,384,8.8,Evening,Sat,0,6,1067,Street Light,Medium
2023-01-18 15:00:00,697,32.8248,71.2427,Rainy,27.3,71,141,Highway,Fair,2,60,154,4.4,Morning,Sat,0,5,1341,Daylight,Medium
2023-01-18 16:00:00,826,11.4847,69.2647,Sunny,43.8,97,274,City,Poor,4,60,380,1.4,Evening,Wed,0,0,295,Street Light,High
2023-01-18 17:00:00,314,21.9202,94.3978,Sunny,15.1,63,114,City,Poor,3,80,277,9.9,Night,Mon,0,3,1980,Daylight,Low
2023-01-18 18:00:00,982,8.2335,79.363,Cloudy,12.5,72,103,City,Poor,6,40,179,1.8,Afternoon,Mon,0,6,867,Daylight,Medium
2023-01-18 19:00:00,827,21.0166,96.9806,Snowy,23.9,73,32,Rural,Good,1,40,397,3.6,Morning,Wed,0,5,1442,Daylight,Medium
2023-01-18 20:00:00,792,22.1407,68.8938,Rainy,40.8,92,112,Rural,Poor,6,40,250,5.4,Night,Thu,0,8,261,Street Light,Medium
2023-01-18 21:00:00,721,24.2859,95.6976,Sunny,27.0,94,85,Highway,Poor,3,40,247,8.7,Evening,Thu,0,9,663,Dark,Medium
2023-01-18 22:00:00,195,16.8441,86.7976,Cloudy,36.5,73,271,City,Good,6,60,241,5.6,Night,Mon,1,3,556,Street Light,Low
2023-01-18 23:00:00,882,18.0404,79.235,Foggy,9.2,89,112,Highway,Fair,6,40,384,2.1,Night,Sat,0,3,1036,Dark,Medium
2023-01-19 00:00:00,125,10.1387,95.4973,Foggy,20.4,39,43,Residential,Good,4,80,180,3.8,Afternoon,Thu,0,0,851,Dark,Low
2023-01-19 01:00:00,120,10.0755,73.5901,Foggy,37.3,70,200,Residential,Poor,2,100,245,5.7,Afternoon,Sat,0,1,1900,Daylight,High
2023-01-19 02:00:00,288,23.2045,87.2675,Snowy,9.6,73,197,Residential,Poor,3,60,201,6.5,Evening,Wed,0,1,1169,Street Light,High
2023-01-19 03:00:00,971,34.2002,70.5932,Snowy,31.2,42,270,Residential,Good,4,60,285,1.8,Morning,Wed,0,2,1629,Dark,High
2023-01-19 04:00:00,629,12.4805,86.3455,Sunny,41.3,67,198,City,Good,6,40,219,3.6,Evening,Mon,0,6,1352,Daylight,Medium
2023-01-19 05:00:00,963,18.7234,92.0345,Rainy,28.3,88,31,Residential,Fair,4,80,18,4.8,Afternoon,Thu,0,8,1376,Daylight,Medium
2023-01-19 06:00:00,670,36.4618,83.5876,Rainy,33.5,39,238,Rural,Fair,1,100,329,4.2,Afternoon,Thu,1,8,1520,Daylight,High
2023-01-19 07:00:00,701,9.0811,87.1614,Cloudy,10.6,35,69,Residential,Good,1,80,314,8.9,Evening,Fri,0,4,1067,Daylight,Low
2023-01-19 08:00:00,798,10.0264,81.0794,Sunny,32.5,87,143,City,Fair,1,100,14,2.2,Night,Tue,0,5,445,Dark,Medium
2023-01-19 09:00:00,577,23.0994,82.459,Foggy,11.1,32,187,Rural,Good,4,80,25,5.0,Night,Sat,0,7,1654,Dark,Medium
2023-01-19 10:00:00,242,34.1021,75.9506,Sunny,38.1,68,139,City,Good,1,100,92,6.0,Afternoon,Tue,0,8,504,Dark,Low
2023-01-19 11:00:00,387,27.6471,69.6641,Snowy,18.8,73,109,City,Poor,4,100,45,0.5,Evening,Mon,0,0,615,Street Light,High
2023-01-19 12:00:00,105,11.3153,85.9225,Sunny,36.8,44,26,Highway,Poor,2,80,38,9.9,Morning,Sat,0,7,1732,Dark,Medium
2023-01-19 13:00:00,280,33.7332,90.1985,Snowy,31.9,84,199,Residential,Poor,4,40,35,5.2,Morning,Sun,1,4,1069,Dark,High
2023-01-19 14:00:00,836,27.9623,83.265,Foggy,19.3,30,145,City,Good,3,100,187,3.0,Evening,Wed,0,6,1606,Street Light,Medium
2023-01-19 15:00:00,700,19.1061,96.6561,Sunny,10.1,62,25,City,Fair,1,80,392,4.6,Evening,Fri,0,9,1944,Dark,Low
2023-01-19 16:00:00,548,15.9207,75.3693,Rainy,20.1,42,263,City,Good,1,60,295,6.8,Evening,Wed,0,9,1578,Daylight,Medium
2023-01-19 17:00:00,511,22.9794,79.5587,Snowy,14.7,32,59,Highway,Fair,3,40,66,2.3,Afternoon,Wed,0,2,597,Street Light,Medium
2023-01-19 18:00:00,819,8.314,87.539,Snowy,42.5,42,63,Highway,Fair,6,80,399,5.5,Morning,Thu,0,0,1267,Daylight,Low
2023-01-19 19:00:00,139,32.4364,88.1221,Cloudy,21.1,65,109,Residential,Good,1,80,341,5.5,Night,Tue,1,3,200,Dark,Low
2023-01-19 20:00:00,930,8.9507,83.9232,Snowy,25.7,60,255,Highway,Fair,4,80,327,8.0,Night,Wed,0,8,1843,Dark,Medium
2023-01-19 21:00:00,582,20.8939,85.2568,Foggy,17.2,48,123,Rural,Fair,2,40,64,0.6,Evening,Wed,0,1,1562,Street Light,Medium
2023-01-19 22:00:00,714,30.5996,94.657,Foggy,17.9,32,201,City,Poor,2,80,325,0.7,Morning,Sun,0,2,919,Daylight,High
2023-01-19 23:00:00,373,23.9988,86.3304,Foggy,23.6,91,88,City,Poor,2,60,337,2.1,Night,Mon,1,7,548,Dark,High
2023-01-20 00:00:00,220,17.2954,80.504,Rainy,20.3,54,272,Residential,Good,2,40,350,4.4,Night,Wed,0,1,227,Street Light,Medium
2023-01-20 01:00:00,367,11.897,91.4607,Foggy,30.7,75,120,Residential,Good,4,60,376,5.9,Afternoon,Mon,0,5,1924,Dark,Medium
2023-01-20 02:00:00,445,35.8119,79.5265,Cloudy,41.7,92,215,Residential,Good,3,100,113,4.4,Night,Thu,0,1,1426,Dark,Medium
2023-01-20 03:00:00,499,18.9979,68.6952,Rainy,23.9,66,114,Highway,Poor,6,40,175,6.2,Morning,Tue,0,4,1925,Daylight,Medium
2023-01-20 04:00:00,242,31.2851,93.5484,Foggy,11.3,65,115,Rural,Good,2,100,200,2.6,Morning,Mon,1,4,1785,Daylight,Medium
2023-01-20 05:00:00,371,13.1651,78.5666,Cloudy,42.2,72,240,Residential,Fair,2,60,156,1.4,Night,Thu,0,8,1254,Street Light,Medium
2023-01-20 06:00:00,819,12.0554,91.822,Snowy,26.9,97,20,Highway,Fair,2,80,13,8.8,Afternoon,Thu,0,6,459,Daylight,Medium
2023-01-20 07:00:00,642,19.9231,81.8282,Foggy,8.3,49,34,Rural,Fair,6,40,172,6.3,Night,Thu,0,2,1085,Dark,Low
2023-01-20 08:00:00,240,8.7895,87.4696,Foggy,22.4,70,204,City,Fair,3,100,144,9.0,Morning,Wed,0,7,996,Daylight,High
2023-01-20 09:00:00,139,12.6237,87.0493,Snowy,38.4,38,72,Rural,Poor,2,80,25,5.7,Afternoon,Sat,0,1,1548,Daylight,Medium
2023-01-20 10:00:00,770,15.3583,89.1363,Rainy,34.3,65,236,City,Fair,3,60,217,9.9,Night,Thu,1,9,263,Daylight,Medium
2023-01-20 11:00:00,412,19.6162,91.3964,Foggy,41.3,84,298,Rural,Fair,2,60,124,4.6,Morning,Mon,0,5,1193,Dark,Medium
2023-01-20 12:00:00,889,23.2966,86.9898,Sunny,6.4,83,140,Residential,Good,1,60,49,5.6,Evening,Wed,0,2,1697,Daylight,Low
2023-01-20 13:00:00,451,18.7162,82.4065,Rainy,5.4,35,66,City,Poor,6,100,202,5.8,Morning,Tue,0,3,817,Daylight,Medium
2023-01-20 14:00:00,359,33.7733,96.134,Snowy,5.7,55,71,Residential,Poor,4,100,61,5.5,Morning,Wed,0,9,1827,Street Light,High
2023-01-20 15:00:00,409,17.9657,87.12,Snowy,40.7,75,88,Residential,Good,3,80,80,1.0,Night,Sat,0,1,920,Dark,Medium
2023-01-20 16:00:00,134,19.9161,85.9036,Foggy,20.9,46,287,Residential,Fair,6,60,157,6.0,Afternoon,Fri,0,7,1375,Street Light,Medium
2023-01-20 17:00:00,632,34.3915,83.7684,Rainy,13.3,54,172,City,Poor,2,60,337,3.8,Night,Wed,0,9,1975,Street Light,Medium
2023-01-20 18:00:00,667,9.6609,78.3885,Snowy,36.1,80,233,City,Fair,3,60,244,1.1,Evening,Sat,1,4,1036,Street Light,High
2023-01-20 19:00:00,885,21.0265,82.5792,Cloudy,7.3,39,93,Highway,Poor,6,60,127,5.5,Afternoon,Thu,0,2,1179,Dark,Low
2023-01-20 20:00:00,427,15.7325,71.2693,Rainy,21.5,53,203,Residential,Fair,4,40,327,4.7,Afternoon,Mon,1,9,840,Daylight,Medium
2023-01-20 21:00:00,738,31.3899,77.6474,Foggy,11.1,88,41,Highway,Good,2,60,350,1.0,Night,Fri,0,0,540,Daylight,Medium
2023-01-20 22:00:00,583,31.0154,93.0671,Sunny,13.2,64,124,Residential,Fair,6,80,108,8.1,Morning,Tue,0,3,1849,Street Light,Low
2023-01-20 23:00:00,411,24.5521,86.6937,Cloudy,10.0,45,216,City,Fair,4,40,317,8.2,Afternoon,Thu,0,9,1035,Daylight,Medium
2023-01-21 00:00:00,364,13.6497,71.6363,Snowy,31.9,65,214,Highway,Fair,3,100,329,3.2,Evening,Tue,0,0,545,Street Light,Medium
2023-01-21 01:00:00,345,36.3704,87.9014,Sunny,19.6,30,260,City,Fair,6,40,23,8.8,Afternoon,Thu,0,9,351,Dark,Medium
2023-01-21 02:00:00,788,20.2659,90.826,Sunny,40.4,35,210,Rural,Poor,1,60,122,9.6,Morning,Wed,1,8,1176,Dark,Medium
2023-01-21 03:00:00,251,16.493,88.4497,Cloudy,24.6,84,106,Residential,Poor,4,40,24,1.6,Night,Mon,0,2,1811,Dark,Medium
2023-01-21 04:00:00,986,34.8536,92.0443,Sunny,41.3,73,138,City,Poor,6,60,13,1.5,Afternoon,Fri,0,4,1968,Dark,Medium
2023-01-21 05:00:00,729,33.7667,75.4696,Cloudy,6.3,62,231,Highway,Fair,4,100,302,9.2,Evening,Thu,0,7,1232,Daylight,Medium
2023-01-21 06:00:00,490,14.3362,79.0038,Rainy,18.5,58,85,Residential,Fair,1,60,126,9.7,Night,Mon,0,8,1394,Daylight,Medium
2023-01-21 07:00:00,673,33.2592,87.6953,Sunny,15.6,69,95,City,Poor,1,40,271,2.8,Evening,Wed,1,2,1985,Daylight,Medium
2023-01-21 08:00:00,451,11.8059,71.9708,Snowy,32.9,38,260,City,Poor,4,80,214,3.3,Afternoon,Mon,0,9,1266,Street Light,High
2023-01-21 09:00:00,657,12.0431,94.0732,Cloudy,8.6,72,135,City,Poor,3,80,62,6.8,Morning,Tue,0,4,1834,Dark,Low
2023-01-21 10:00:00,706,14.1088,80.211,Foggy,37.6,99,270,Residential,Good,3,40,297,8.5,Evening,Tue,1,9,1706,Street Light,Medium
2023-01-21 11:00:00,111,26.2891,68.9275,Sunny,26.1,40,162,City,Fair,6,60,355,5.9,Afternoon,Wed,0,3,1764,Daylight,Low
2023-01-21 12:00:00,135,32.6892,74.0915,Sunny,16.0,45,276,Highway,Poor,2,40,38,1.7,Night,Sun,0,6,320,Dark,High
2023-01-21 13:00:00,803,31.2066,96.027,Sunny,23.5,84,159,City,Fair,4,60,386,9.2,Evening,Sun,0,6,253,Street Light,Low
2023-01-21 14:00:00,973,35.7037,76.9033,Foggy,7.9,89,248,Residential,Good,6,100,269,7.3,Evening,Tue,0,0,1714,Daylight,Medium
2023-01-21 15:00:00,148,8.5929,73.5046,Snowy,32.4,86,299,Highway,Fair,4,100,379,9.2,Afternoon,Tue,0,5,1520,Street Light,High
2023-01-21 16:00:00,793,32.8219,86.9296,Snowy,5.4,45,77,Rural,Good,3,40,383,6.9,Afternoon,Sun,0,0,415,Street Light,Low
2023-01-21 17:00:00,968,9.5992,69.3518,Sunny,21.9,47,295,City,Poor,2,60,327,1.8,Morning,Fri,0,5,1398,Daylight,High
2023-01-21 18:00:00,477,13.997,93.5235,Foggy,20.2,75,140,Rural,Poor,3,100,389,1.7,Morning,Wed,1,1,403,Dark,High
2023-01-21 19:00:00,316,21.1394,77.9165,Rainy,22.3,63,110,Highway,Good,4,80,102,5.4,Evening,Wed,0,8,1820,Dark,Medium
2023-01-21 20:00:00,807,27.7145,93.2205,Foggy,43.7,59,133,Residential,Fair,6,80,126,8.6,Morning,Thu,0,2,1153,Dark,Low
2023-01-21 21:00:00,747,25.062,71.3684,Cloudy,16.0,43,87,Rural,Good,2,40,390,2.8,Morning,Wed,0,7,1721,Dark,Medium
2023-01-21 22:00:00,864,34.4303,91.0479,Snowy,18.5,78,250,City,Poor,4,60,312,8.0,Evening,Thu,0,2,1978,Street Light,High
2023-01-21 23:00:00,581,29.6714,72.0587,Snowy,15.7,37,245,Residential,Fair,1,60,208,1.4,Morning,Thu,1,4,1529,Daylight,High
2023-01-22 00:00:00,933,8.836,96.2267,Rainy,43.3,64,224,Rural,Poor,3,60,29,8.8,Night,Thu,1,4,1368,Street Light,High
2023-01-22 01:00:00,287,10.7774,81.5351,Snowy,13.7,79,26,Rural,Good,4,100,313,8.2,Morning,Sun,0,9,1422,Daylight,Medium
2023-01-22 02:00:00,624,16.4693,69.9805,Snowy,7.3,35,125,Residential,Poor,4,40,242,1.7,Afternoon,Mon,0,0,1165,Dark,High
2023-01-22 03:00:00,907,26.883,80.3314,Snowy,15.8,65,227,Residential,Fair,2,80,58,2.8,Afternoon,Sun,0,2,1157,Dark,High
2023-01-22 04:00:00,242,22.9244,77.3907,Cloudy,35.8,36,197,Highway,Poor,2,40,114,1.1,Night,Wed,0,6,322,Dark,High
2023-01-22 05:00:00,244,32.5644,68.3085,Foggy,32.2,61,266,Residential,Fair,3,60,337,1.4,Evening,Mon,0,4,754,Dark,High
2023-01-22 06:00:00,628,16.5151,81.1509,Sunny,8.0,73,201,Rural,Good,4,100,377,7.4,Afternoon,Sat,0,0,1842,Daylight,Medium
2023-01-22 07:00:00,427,20.2787,94.0987,Rainy,43.8,69,292,Highway,Fair,2,80,54,6.2,Afternoon,Sun,0,3,1851,Dark,Medium
2023-01-22 08:00:00,551,23.9683,79.6654,Snowy,42.1,48,83,Rural,Fair,6,100,359,4.2,Afternoon,Mon,0,1,995,Street Light,Medium
2023-01-22 09:00:00,288,34.2503,94.659,Sunny,30.5,87,277,Highway,Poor,4,80,14,5.9,Night,Mon,0,8,730,Daylight,Medium
2023-01-22 10:00:00,600,28.7047,74.3413,Foggy,31.0,39,150,City,Good,2,40,324,1.7,Morning,Sat,0,1,997,Street Light,Medium
2023-01-22 11:00:00,489,34.7021,84.2475,Cloudy,35.4,97,187,City,Fair,2,40,296,1.3,Evening,Thu,1,6,1826,Dark,Medium
2023-01-22 12:00:00,487,28.1215,91.5771,Foggy,11.3,55,221,Residential,Fair,4,80,281,7.4,Evening,Fri,0,0,386,Street Light,Medium
2023-01-22 13:00:00,773,15.0518,95.2535,Snowy,8.3,99,126,Rural,Good,2,60,30,4.4,Afternoon,Sat,0,4,567,Dark,Low
2023-01-22 14:00:00,916,17.917,80.292,Rainy,37.5,84,146,City,Fair,3,40,112,6.2,Evening,Sat,0,6,532,Street Light,Medium
2023-01-22 15:00:00,644,36.0073,76.2819,Sunny,6.5,32,66,Highway,Fair,6,60,188,5.3,Afternoon,Thu,0,2,649,Daylight,Low
2023-01-22 16:00:00,281,8.613,69.8682,Snowy,31.3,88,185,Residential,Good,6,40,206,5.9,Evening,Sun,0,9,762,Street Light,Medium
2023-01-22 17:00:00,246,33.0471,90.2513,Rainy,42.5,85,242,Residential,Fair,1,60,251,0.7,Night,Tue,0,3,449,Dark,High
2023-01-22 18:00:00,880,19.0233,87.1099,Foggy,15.2,80,237,Highway,Fair,4,60,395,8.4,Afternoon,Thu,0,3,1505,Street Light,Medium
2023-01-22 19:00:00,542,14.9468,90.3006,Foggy,43.1,52,26,Rural,Good,4,100,138,8.2,Evening,Mon,0,6,1568,Daylight,Medium
2023-01-22 20:00:00,241,11.8526,89.1643,Snowy,36.9,73,244,City,Fair,3,40,350,2.2,Afternoon,Tue,0,5,398,Dark,High
2023-01-22 21:00:00,166,35.6078,94.0975,Sunny,23.6,70,159,Residential,Good,3,80,390,4.7,Morning,Wed,0,5,678,Daylight,Low
2023-01-22 22:00:00,489,33.6713,93.1333,Cloudy,40.6,80,185,City,Fair,3,40,144,0.7,Afternoon,Fri,0,0,1936,Daylight,Medium
2023-01-22 23:00:00,862,23.0857,89.7293,Cloudy,7.3,50,223,Highway,Good,1,80,127,8.2,Morning,Mon,0,9,808,Daylight,Medium
2023-01-23 00:00:00,469,21.2466,69.6374,Foggy,27.6,65,78,Highway,Good,2,60,237,5.0,Morning,Tue,0,8,1454,Dark,Medium
2023-01-23 01:00:00,338,30.7064,77.781,Sunny,28.8,31,153,Residential,Poor,3,40,120,2.1,Night,Sun,0,6,908,Street Light,Medium
2023-01-23 02:00:00,885,14.9446,91.3234,Sunny,25.0,62,84,Rural,Fair,6,80,78,3.5,Morning,Sun,1,3,236,Street Light,Low
2023-01-23 03:00:00,213,30.0493,87.4694,Rainy,5.4,97,115,Residential,Fair,3,100,185,4.1,Evening,Sun,0,7,1791,Dark,Medium
